ObjectID,ObjRightsType,ObjectStatusID
87502,Full Permission,1
87503,Full Permission,1
87504,Full Permission,1
87505,Full Permission,1
87506,Full Permission,1
87507,Full Permission,1
87508,Full Permission,1
87509,Full Permission,1
87510,Full Permission,1
87511,Full Permission,1
87512,Full Permission,1
87513,Full Permission,1
87514,Full Permission,1
87515,Full Permission,1
87516,Full Permission,1
87517,Full Permission,1
87518,Full Permission,1
87519,Full Permission,1
87520,Full Permission,1
87521,Full Permission,1
87522,Full Permission,1
87523,Full Permission,1
87524,Full Permission,1
87525,Non-Commercial Use,1
87526,Full Permission,1
87527,Full Permission,1
87528,Full Permission,1
87529,Full Permission,1
87530,Full Permission,1
87531,Full Permission,1
87532,Full Permission,1
87533,Full Permission,1
87534,Full Permission,1
87535,Full Permission,1
87536,Full Permission,1
87537,Full Permission,1
87538,Full Permission,1
87539,Need Permission,1
87540,Need Permission,1
87541,Full Permission,1
87542,Full Permission,1
87543,Full Permission,1
87544,Full Permission,1
87545,Full Permission,1
87546,Full Permission,1
87547,Full Permission,1
87548,Full Permission,1
87549,Full Permission,1
87550,Full Permission,1
87551,Full Permission,1
87552,Full Permission,1
87553,Full Permission,1
87554,Full Permission,1
87555,Full Permission,1
87556,Full Permission,1
87557,Full Permission,1
87558,Full Permission,1
87559,Full Permission,1
87560,Full Permission,1
87561,Full Permission,1
87562,Full Permission,1
87563,Full Permission,1
87564,Full Permission,1
87565,Full Permission,1
87566,Full Permission,1
87567,Full Permission,1
87568,Full Permission,1
87569,Full Permission,1
87570,Full Permission,1
87571,Full Permission,1
87572,Full Permission,1
87573,Full Permission,1
87574,Full Permission,1
87575,Full Permission,1
87576,Full Permission,1
87577,Full Permission,1
87578,Full Permission,1
87579,Full Permission,1
87580,Full Permission,1
87581,Full Permission,1
87582,Full Permission,1
87583,Full Permission,1
87584,Full Permission,1
87585,Full Permission,1
87586,Full Permission,1
87587,Full Permission,1
87588,Full Permission,1
87589,Full Permission,1
87590,Full Permission,1
87591,Full Permission,1
87592,Full Permission,1
87593,Full Permission,1
87594,Full Permission,1
87595,Full Permission,1
87596,Full Permission,1
87597,Full Permission,1
87598,Full Permission,1
87599,Full Permission,1
87600,Full Permission,1
87601,Full Permission,1
87602,Full Permission,1
87603,Full Permission,1
87604,Full Permission,1
87605,Full Permission,1
87606,Full Permission,1
87607,Full Permission,1
87608,Full Permission,1
87609,Full Permission,1
87610,Full Permission,1
87611,Full Permission,1
87612,Full Permission,1
87613,Full Permission,1
87614,Full Permission,1
87615,Full Permission,1
87616,Full Permission,1
87617,Full Permission,1
87618,Full Permission,1
87619,Full Permission,1
87620,Full Permission,1
87621,Full Permission,1
87622,Full Permission,1
87623,Full Permission,1
87624,Full Permission,1
87625,Full Permission,1
87626,Full Permission,1
87627,Full Permission,1
87628,Full Permission,1
87629,Full Permission,1
87630,Full Permission,1
87631,Full Permission,1
87632,Full Permission,1
87633,Full Permission,1
87634,Full Permission,1
87635,Full Permission,1
87636,Full Permission,1
87637,Full Permission,1
87638,Full Permission,1
87639,Full Permission,1
87640,Full Permission,1
87641,Full Permission,1
87642,Full Permission,1
87643,Full Permission,1
87644,Full Permission,1
87645,Full Permission,1
87646,Full Permission,1
87647,Full Permission,1
87648,Full Permission,1
87649,Full Permission,1
87650,Full Permission,1
87651,Full Permission,1
87652,Full Permission,1
87653,Full Permission,1
87654,Full Permission,1
87655,Full Permission,1
87656,Full Permission,1
87657,Full Permission,1
87658,Full Permission,1
87659,Full Permission,1
87660,Full Permission,1
87661,Full Permission,1
87662,Full Permission,1
87663,Full Permission,1
87664,Full Permission,1
87665,Full Permission,1
87666,Full Permission,1
87667,Full Permission,1
87668,Full Permission,1
87669,Full Permission,1
87670,Full Permission,1
87671,Full Permission,1
87672,Full Permission,1
87673,Full Permission,1
87674,Full Permission,1
87675,Full Permission,1
87676,Full Permission,1
87677,Full Permission,1
87678,Full Permission,1
87679,Full Permission,1
87680,Full Permission,1
87681,Full Permission,1
87682,Full Permission,1
87683,Full Permission,1
87684,Full Permission,1
87685,Full Permission,1
87686,Full Permission,1
87687,Full Permission,1
87688,Full Permission,1
87689,Full Permission,1
87690,Full Permission,1
87691,Full Permission,1
87692,Full Permission,1
87693,Full Permission,1
87694,Full Permission,1
87695,Full Permission,1
87696,Full Permission,1
87697,Full Permission,1
87698,Full Permission,1
87699,Full Permission,1
87700,Full Permission,1
87701,Full Permission,1
87702,Full Permission,1
87703,Full Permission,1
87704,Full Permission,1
87705,Full Permission,1
87706,Full Permission,1
87707,Full Permission,1
87708,Full Permission,1
87709,Full Permission,1
87710,Full Permission,1
87711,Full Permission,1
87712,Full Permission,1
87713,Full Permission,1
87714,Full Permission,1
87715,Need Permission,1
87716,Full Permission,1
87717,Full Permission,1
87718,Full Permission,1
87719,Full Permission,1
87720,Full Permission,1
87721,Full Permission,1
87722,Full Permission,1
87723,Full Permission,1
87724,Full Permission,1
87725,Full Permission,1
87726,Full Permission,1
87727,Full Permission,1
87728,Full Permission,1
87729,Full Permission,1
87730,Full Permission,1
87731,Full Permission,1
87732,Full Permission,1
87733,Full Permission,1
87734,Full Permission,1
87735,Full Permission,1
87736,Full Permission,1
87737,Full Permission,1
87738,Full Permission,1
87739,Full Permission,1
87740,Full Permission,1
87741,Full Permission,1
87742,Full Permission,1
87743,Full Permission,1
87744,Full Permission,1
87745,Full Permission,1
87746,Full Permission,1
87747,Full Permission,1
87748,Full Permission,1
87749,Full Permission,1
87750,Full Permission,1
87751,Full Permission,1
87752,Full Permission,1
87753,Full Permission,1
87754,Full Permission,1
87755,Full Permission,1
87756,Full Permission,1
87757,Full Permission,1
87758,Full Permission,1
87759,Full Permission,1
87760,Full Permission,1
87761,Full Permission,1
87762,Full Permission,1
87763,Full Permission,1
87764,Full Permission,1
87765,Full Permission,1
87766,Full Permission,1
87767,Full Permission,1
87768,Full Permission,1
87769,Full Permission,1
87770,Full Permission,1
87771,Full Permission,1
87772,Full Permission,1
87773,Full Permission,1
87774,Full Permission,1
87775,Full Permission,1
87776,Full Permission,1
87777,Full Permission,1
87778,Full Permission,1
87779,Full Permission,1
87780,Full Permission,1
87781,Full Permission,1
87782,Full Permission,1
87783,Full Permission,1
87784,Full Permission,1
87785,Full Permission,1
87786,Full Permission,1
87787,Full Permission,1
87788,Full Permission,1
87789,Full Permission,1
87790,Full Permission,1
87791,Full Permission,1
87792,Full Permission,1
87793,Full Permission,1
87794,Non-Commercial Use,1
87795,Full Permission,1
87796,Full Permission,1
87797,Full Permission,1
87798,Full Permission,1
87799,Full Permission,1
87800,Need Permission,1
87801,Full Permission,1
87802,Full Permission,1
87803,Full Permission,1
87804,Full Permission,1
87805,Full Permission,1
87806,Full Permission,1
87807,Full Permission,1
87808,Full Permission,1
87809,Full Permission,1
87810,Full Permission,1
87811,Full Permission,1
87812,Full Permission,1
87813,Full Permission,1
87814,Full Permission,1
87815,Full Permission,1
87816,Full Permission,1
87817,Full Permission,1
87818,Full Permission,1
87819,Full Permission,1
87820,Full Permission,1
87821,Full Permission,1
87822,Full Permission,1
87823,Full Permission,1
87824,Full Permission,1
87825,Full Permission,1
87826,Full Permission,1
87827,Full Permission,1
87828,Full Permission,1
87829,Full Permission,1
87830,Full Permission,1
87831,Full Permission,1
87832,Full Permission,1
87833,Full Permission,1
87834,Full Permission,1
87835,Full Permission,1
87836,Full Permission,1
87837,Full Permission,1
87838,Full Permission,1
87839,Full Permission,1
87840,Full Permission,1
87841,Full Permission,1
87842,Full Permission,1
87843,Full Permission,1
87844,Full Permission,1
87845,Full Permission,1
87846,Full Permission,1
87847,Full Permission,1
87848,Full Permission,1
87849,Full Permission,1
87850,Need Permission,1
87851,Full Permission,1
87852,Need Permission,1
87853,Need Permission,1
87854,Need Permission,1
87855,Need Permission,1
87856,Need Permission,1
87857,Need Permission,1
87858,Need Permission,1
87859,Need Permission,1
87860,Full Permission,1
87861,Full Permission,1
87862,Full Permission,1
87863,Full Permission,1
87864,Full Permission,1
87865,Full Permission,1
87866,Full Permission,1
87867,Full Permission,1
87868,Full Permission,1
87869,Full Permission,1
87870,Full Permission,1
87871,Full Permission,1
87872,Full Permission,1
87873,Full Permission,1
87874,Full Permission,1
87875,Full Permission,1
87876,Full Permission,1
87877,Full Permission,1
87878,Full Permission,1
87879,Full Permission,1
87880,Full Permission,1
87881,Full Permission,1
87882,Full Permission,1
87883,Full Permission,1
87884,Full Permission,1
87885,Full Permission,1
87886,Full Permission,1
87887,Full Permission,1
87888,Full Permission,1
87889,Full Permission,1
87890,Full Permission,1
87891,Full Permission,1
87892,Full Permission,1
87893,Full Permission,1
87894,Need Permission,1
87895,Full Permission,1
87896,Full Permission,1
87897,Full Permission,1
87898,Full Permission,1
87899,Full Permission,1
87900,Full Permission,1
87901,Full Permission,1
87902,Full Permission,1
87903,Full Permission,1
87904,Full Permission,1
87905,Full Permission,1
87906,Full Permission,1
87907,Full Permission,1
87908,Full Permission,1
87909,Full Permission,1
87910,Full Permission,1
87911,Full Permission,1
87912,Full Permission,1
87913,Full Permission,1
87914,Full Permission,1
87915,Full Permission,1
87916,Full Permission,1
87917,Full Permission,1
87918,Full Permission,1
87919,Full Permission,1
87920,Full Permission,1
87921,Full Permission,1
87922,Full Permission,1
87923,Full Permission,1
87924,Full Permission,1
87925,Full Permission,1
87926,Full Permission,1
87927,Full Permission,1
87928,Full Permission,1
87929,Full Permission,1
87930,Full Permission,1
87931,Full Permission,1
87932,Full Permission,1
87933,Full Permission,1
87934,Full Permission,1
87935,Full Permission,1
87936,Full Permission,1
87937,Full Permission,1
87938,Full Permission,1
87939,Full Permission,1
87940,Full Permission,1
87941,Full Permission,1
87942,Full Permission,1
87943,Full Permission,1
87944,Full Permission,1
87945,Full Permission,1
87946,Full Permission,1
87947,Full Permission,1
87948,Full Permission,1
87949,Full Permission,1
87950,Full Permission,1
87951,Full Permission,1
87952,Full Permission,1
87953,Full Permission,1
87954,Full Permission,1
87955,Full Permission,1
87956,Full Permission,1
87957,Full Permission,1
87958,Full Permission,1
87959,Full Permission,1
87960,Full Permission,1
87961,Full Permission,1
87962,Full Permission,1
87963,Full Permission,1
87964,Full Permission,1
87965,Full Permission,1
87966,Full Permission,1
87967,Full Permission,1
87968,Full Permission,1
87969,Full Permission,1
87970,Full Permission,1
87971,Full Permission,1
87972,Full Permission,1
87973,Full Permission,1
87974,Full Permission,1
87975,Full Permission,1
87976,Full Permission,1
87977,Full Permission,1
87978,Full Permission,1
87979,Full Permission,1
87980,Full Permission,1
87981,Full Permission,1
87982,Full Permission,1
87983,Full Permission,1
87984,Full Permission,1
87985,Full Permission,1
87986,Full Permission,1
87987,Full Permission,1
87988,Full Permission,1
87989,Full Permission,1
87990,Full Permission,1
87991,Full Permission,1
87992,Full Permission,1
87993,Full Permission,1
87994,Full Permission,1
87995,Full Permission,1
87996,Full Permission,1
87997,Full Permission,1
87998,Full Permission,1
87999,Full Permission,1
88000,Full Permission,1
88001,Full Permission,1
88002,Full Permission,1
88003,Full Permission,1
88004,Full Permission,1
88005,Full Permission,1
88006,Full Permission,1
88007,Full Permission,1
88008,Full Permission,1
88009,Full Permission,1
88010,Full Permission,1
88011,Full Permission,1
88012,Full Permission,1
88013,Full Permission,1
88014,Full Permission,1
88015,Full Permission,1
88016,Full Permission,1
88017,Full Permission,1
88018,Full Permission,1
88019,Full Permission,1
88020,Full Permission,1
88021,Full Permission,1
88022,Full Permission,1
88023,Full Permission,1
88024,Full Permission,1
88025,Full Permission,1
88026,Full Permission,1
88027,Full Permission,1
88028,Full Permission,1
88029,Full Permission,1
88030,Full Permission,1
88031,Full Permission,1
88032,Full Permission,1
88033,Full Permission,1
88034,Full Permission,1
88035,Full Permission,1
88036,Full Permission,1
88037,Full Permission,1
88038,Full Permission,1
88039,Full Permission,1
88040,Full Permission,1
88041,Full Permission,1
88042,Full Permission,1
88043,Full Permission,1
88044,Full Permission,1
88045,Full Permission,1
88046,Full Permission,1
88047,Full Permission,1
88048,Full Permission,1
88049,Full Permission,1
88050,Full Permission,1
88051,Full Permission,1
88052,Full Permission,1
88053,Full Permission,1
88054,Full Permission,1
88055,Full Permission,1
88056,Full Permission,1
88057,Full Permission,1
88058,Full Permission,1
88059,Full Permission,1
88060,Full Permission,1
88061,Full Permission,1
88062,Full Permission,1
88063,Full Permission,1
88064,Full Permission,1
88065,Full Permission,1
88066,Full Permission,1
88067,Full Permission,1
88068,Full Permission,1
88069,Full Permission,1
88070,Full Permission,1
88071,Full Permission,1
88072,Full Permission,1
88073,Full Permission,1
88074,Full Permission,1
88075,Full Permission,1
88076,Full Permission,1
88077,Full Permission,1
88078,Full Permission,1
88079,Full Permission,1
88080,Full Permission,1
88081,Full Permission,1
88082,Full Permission,1
88083,Full Permission,1
88084,Full Permission,1
88085,Full Permission,1
88086,Full Permission,1
88087,Full Permission,1
88088,Full Permission,1
88089,Full Permission,1
88090,Full Permission,1
88091,Full Permission,1
88092,Full Permission,1
88093,Full Permission,1
88094,Full Permission,1
88095,Full Permission,1
88096,Full Permission,1
88097,Full Permission,1
88098,Full Permission,1
88099,Full Permission,1
88100,Full Permission,1
88101,Full Permission,1
88102,Full Permission,1
88103,Full Permission,1
88104,Full Permission,1
88105,Full Permission,1
88106,Full Permission,1
88107,Full Permission,1
88108,Full Permission,1
88109,Full Permission,1
88110,Full Permission,1
88111,Full Permission,1
88112,Full Permission,1
88113,Full Permission,1
88114,Full Permission,1
88115,Full Permission,1
88116,Full Permission,1
88117,Full Permission,1
88118,Full Permission,1
88119,Full Permission,1
88120,Full Permission,1
88121,Full Permission,1
88122,Full Permission,1
88123,Full Permission,1
88124,Full Permission,1
88125,Full Permission,1
88126,Full Permission,1
88127,Full Permission,1
88128,Full Permission,1
88129,Full Permission,1
88130,Full Permission,1
88131,Full Permission,1
88132,Full Permission,1
88133,Full Permission,1
88134,Full Permission,1
88135,Full Permission,1
88136,Full Permission,1
88137,Full Permission,1
88138,Full Permission,1
88139,Full Permission,1
88140,Full Permission,1
88141,Full Permission,1
88142,Full Permission,1
88143,Full Permission,1
88144,Full Permission,1
88145,Full Permission,1
88146,Full Permission,1
88147,Full Permission,1
88148,Full Permission,1
88149,Full Permission,1
88150,Full Permission,1
88151,Full Permission,1
88152,Full Permission,1
88153,Full Permission,1
88154,Full Permission,1
88155,Full Permission,1
88156,Full Permission,1
88157,Full Permission,1
88158,Full Permission,1
88159,Full Permission,1
88160,Full Permission,1
88161,Full Permission,1
88162,Full Permission,1
88163,Full Permission,1
88164,Full Permission,1
88165,Full Permission,1
88166,Full Permission,1
88167,Full Permission,1
88168,Full Permission,1
88169,Full Permission,1
88170,Full Permission,1
88171,Full Permission,1
88172,Full Permission,1
88173,Full Permission,1
88174,Full Permission,1
88175,Need Permission,1
88176,Need Permission,1
88177,Need Permission,1
88178,Full Permission,1
88179,Full Permission,1
88180,Full Permission,1
88181,Full Permission,1
88182,Full Permission,1
88183,Full Permission,1
88184,Full Permission,1
88185,Full Permission,1
88186,Full Permission,1
88187,Full Permission,1
88188,Full Permission,1
88189,Full Permission,1
88190,Full Permission,1
88191,Full Permission,1
88192,Full Permission,1
88193,Full Permission,1
88194,Full Permission,1
88195,Full Permission,1
88196,Full Permission,1
88197,Full Permission,1
88198,Full Permission,1
88199,Full Permission,1
88200,Full Permission,1
88201,Full Permission,1
88202,Full Permission,1
88203,Full Permission,1
88204,Full Permission,1
88205,Full Permission,1
88206,Full Permission,1
88207,Full Permission,1
88208,Full Permission,1
88209,Full Permission,1
88210,Full Permission,1
88211,Full Permission,1
88212,Full Permission,1
88213,Full Permission,1
88214,Full Permission,1
88215,Full Permission,1
88216,Full Permission,1
88217,Full Permission,1
88218,Full Permission,1
88219,Need Permission,1
88220,Full Permission,1
88221,Full Permission,1
88222,Full Permission,1
88223,Full Permission,1
88224,Full Permission,1
88225,Full Permission,1
88226,Full Permission,1
88227,Full Permission,1
88228,Full Permission,1
88229,Full Permission,1
88230,Full Permission,1
88231,Full Permission,1
88232,Full Permission,1
88233,Full Permission,1
88234,Full Permission,1
88235,Full Permission,1
88236,Full Permission,1
88237,Full Permission,1
88238,Full Permission,1
88239,Full Permission,1
88240,Full Permission,1
88241,Full Permission,1
88242,Full Permission,1
88243,Full Permission,1
88244,Full Permission,1
88245,Full Permission,1
88246,Full Permission,1
88247,Full Permission,1
88248,Full Permission,1
88249,Full Permission,1
88250,Full Permission,1
88251,Full Permission,1
88252,Full Permission,1
88253,Full Permission,1
88254,Full Permission,1
88255,Full Permission,1
88256,Full Permission,1
88257,Full Permission,1
88258,Full Permission,1
88259,Full Permission,1
88260,Full Permission,1
88261,Full Permission,1
88262,Full Permission,1
88263,Full Permission,1
88264,Full Permission,1
88265,Full Permission,1
88266,Full Permission,1
88267,Full Permission,1
88268,Full Permission,1
88269,Full Permission,1
88270,Full Permission,1
88271,Full Permission,1
88272,Full Permission,1
88273,Full Permission,1
88274,Full Permission,1
88275,Full Permission,1
88276,Full Permission,1
88277,Full Permission,1
88278,Full Permission,1
88279,Full Permission,1
88280,Full Permission,1
88281,Full Permission,1
88282,Full Permission,1
88283,Full Permission,1
88284,Full Permission,1
88285,Full Permission,1
88286,Full Permission,1
88287,Full Permission,1
88288,Full Permission,1
88289,Full Permission,1
88290,Full Permission,1
88291,Full Permission,1
88292,Full Permission,1
88293,Full Permission,1
88294,Need Permission,1
88295,Full Permission,1
88296,Full Permission,1
88297,Full Permission,1
88298,Full Permission,1
88299,Full Permission,1
88300,Full Permission,1
88301,Full Permission,1
88302,Full Permission,1
88303,Full Permission,1
88304,Full Permission,1
88305,Full Permission,1
88306,Full Permission,1
88307,Full Permission,1
88308,Full Permission,1
88309,Full Permission,1
88310,Full Permission,1
88311,Full Permission,1
88312,Full Permission,1
88313,Full Permission,1
88314,Full Permission,1
88315,Full Permission,1
88316,Full Permission,1
88317,Full Permission,1
88318,Full Permission,1
88319,Full Permission,1
88320,Full Permission,1
88321,Full Permission,1
88322,Full Permission,1
88323,Full Permission,1
88324,Full Permission,1
88325,Full Permission,1
88326,Full Permission,1
88327,Full Permission,1
88328,Full Permission,1
88329,Need Permission,1
88330,Full Permission,1
88331,Full Permission,1
88332,Full Permission,1
88333,Full Permission,1
88334,Full Permission,1
88335,Full Permission,1
88336,Full Permission,1
88337,Full Permission,1
88338,Full Permission,1
88339,Full Permission,1
88340,Full Permission,1
88341,Full Permission,1
88342,Full Permission,1
88343,Full Permission,1
88344,Full Permission,1
88345,Full Permission,1
88346,Full Permission,1
88347,Full Permission,1
88348,Full Permission,1
88349,Full Permission,1
88350,Full Permission,1
88351,Full Permission,1
88352,Full Permission,1
88353,Full Permission,1
88354,Full Permission,1
88355,Full Permission,1
88356,Full Permission,1
88357,Full Permission,1
88358,Full Permission,1
88359,Full Permission,1
88360,Full Permission,1
88361,Full Permission,1
88362,Full Permission,1
88363,Full Permission,1
88364,Full Permission,1
88365,Full Permission,1
88366,Full Permission,1
88367,Full Permission,1
88368,Full Permission,1
88369,Full Permission,1
88370,Full Permission,1
88371,Full Permission,1
88372,Full Permission,1
88373,Full Permission,1
88374,Full Permission,1
88375,Full Permission,1
88376,Full Permission,1
88377,Need Permission,1
88378,Full Permission,1
88379,Full Permission,1
88380,Full Permission,1
88381,Full Permission,1
88382,Full Permission,1
88383,Full Permission,1
88384,Full Permission,1
88385,Full Permission,1
88386,Full Permission,1
88387,Full Permission,1
88388,Full Permission,1
88389,Full Permission,1
88390,Full Permission,1
88391,Full Permission,1
88392,Full Permission,1
88393,Full Permission,1
88394,Full Permission,1
88395,Full Permission,1
88396,Full Permission,1
88397,Full Permission,1
88398,Full Permission,1
88399,Full Permission,1
88400,Full Permission,1
88401,Full Permission,1
88402,Full Permission,1
88403,Full Permission,1
88404,Full Permission,1
88405,Full Permission,1
88406,Need Permission,1
88407,Full Permission,1
88408,Full Permission,1
88409,Full Permission,1
88410,Full Permission,1
88411,Full Permission,1
88412,Full Permission,1
88413,Full Permission,1
88414,Full Permission,1
88415,Full Permission,1
88416,Full Permission,1
88417,Full Permission,1
88418,Full Permission,1
88419,Full Permission,1
88420,Full Permission,1
88421,Full Permission,1
88422,Full Permission,1
88423,Full Permission,1
88424,Full Permission,1
88425,Full Permission,1
88426,Full Permission,1
88427,Full Permission,1
88428,Full Permission,1
88429,Full Permission,1
88430,Full Permission,1
88431,Full Permission,1
88432,Full Permission,1
88433,Full Permission,1
88434,Full Permission,1
88435,Full Permission,1
88436,Full Permission,1
88437,Full Permission,1
88438,Full Permission,1
88439,Full Permission,1
88440,Full Permission,1
88441,Full Permission,1
88442,Full Permission,1
88443,Full Permission,1
88444,Full Permission,1
88445,Full Permission,1
88446,Full Permission,1
88447,Full Permission,1
88448,Full Permission,1
88449,Full Permission,1
88450,Full Permission,1
88451,Full Permission,1
88452,Full Permission,1
88453,Full Permission,1
88454,Full Permission,1
88455,Need Permission,1
88456,Full Permission,1
88457,Need Permission,1
88458,Need Permission,1
88459,Need Permission,1
88460,Full Permission,1
88461,Full Permission,1
88462,Full Permission,1
88463,Full Permission,1
88464,Full Permission,1
88465,Full Permission,1
88466,Full Permission,1
88467,Full Permission,1
88468,Full Permission,1
88469,Full Permission,1
88470,Full Permission,1
88471,Full Permission,1
88472,Full Permission,1
88473,Full Permission,1
88474,Full Permission,1
88475,Full Permission,1
88476,Full Permission,1
88477,Full Permission,1
88478,Full Permission,1
88479,Full Permission,1
88480,Full Permission,1
88481,Full Permission,1
88482,Full Permission,1
88483,Full Permission,1
88484,Need Permission,1
88485,Full Permission,1
88486,Full Permission,1
88487,Full Permission,1
88488,Full Permission,1
88489,Full Permission,1
88490,Full Permission,1
88491,Full Permission,1
88492,Full Permission,1
88493,Full Permission,1
88494,Full Permission,1
88495,Full Permission,1
88496,Full Permission,1
88497,Full Permission,1
88498,Full Permission,1
88499,Full Permission,1
88500,Full Permission,1
88501,Full Permission,1
88502,Full Permission,1
88503,Full Permission,1
88504,Full Permission,1
88505,Full Permission,1
88506,Full Permission,1
88507,Full Permission,1
88508,Full Permission,1
88509,Full Permission,1
88510,Full Permission,1
88511,Full Permission,1
88512,Full Permission,1
88513,Full Permission,1
88514,Full Permission,1
88515,Full Permission,1
88516,Full Permission,1
88517,Full Permission,1
88518,Full Permission,1
88519,Full Permission,1
88520,Full Permission,1
88521,Full Permission,1
88522,Full Permission,1
88523,Full Permission,1
88524,Full Permission,1
88525,Full Permission,1
88526,Full Permission,1
88527,Need Permission,1
88528,Need Permission,1
88529,Need Permission,1
88530,Need Permission,1
88531,Full Permission,1
88532,Full Permission,1
88533,Full Permission,1
88534,Full Permission,1
88535,Full Permission,1
88536,Full Permission,1
88537,Full Permission,1
88538,Full Permission,1
88539,Full Permission,1
88540,Full Permission,1
88541,Full Permission,1
88542,Full Permission,1
88543,Full Permission,1
88544,Full Permission,1
88545,Full Permission,1
88546,Full Permission,1
88547,Full Permission,1
88548,Full Permission,1
88549,Full Permission,1
88550,Full Permission,1
88551,Full Permission,1
88552,Full Permission,1
88553,Full Permission,1
88554,Full Permission,1
88555,Full Permission,1
88556,Full Permission,1
88557,Full Permission,1
88558,Full Permission,1
88559,Full Permission,1
88560,Full Permission,1
88561,Full Permission,1
88562,Full Permission,1
88563,Full Permission,1
88564,Full Permission,1
88565,Full Permission,1
88566,Full Permission,1
88567,Full Permission,1
88568,Full Permission,1
88569,Full Permission,1
88570,Full Permission,1
88571,Full Permission,1
88572,Full Permission,1
88573,Full Permission,1
88574,Full Permission,1
88575,Full Permission,1
88576,Full Permission,1
88577,Full Permission,1
88578,Full Permission,1
88579,Full Permission,1
88580,Full Permission,1
88581,Full Permission,1
88582,Full Permission,1
88583,Full Permission,1
88584,Full Permission,1
88585,Full Permission,1
88586,Full Permission,1
88587,Full Permission,1
88588,Full Permission,1
88589,Full Permission,1
88590,Full Permission,1
88591,Full Permission,1
88592,Full Permission,1
88593,Full Permission,1
88594,Full Permission,1
88595,Full Permission,1
88596,Full Permission,1
88597,Full Permission,1
88598,Full Permission,1
88599,Full Permission,1
88600,Full Permission,1
88601,Full Permission,1
88602,Full Permission,1
88603,Full Permission,1
88604,Full Permission,1
88605,Full Permission,1
88606,Full Permission,1
88607,Full Permission,1
88608,Full Permission,1
88609,Full Permission,1
88610,Full Permission,1
88611,Full Permission,1
88612,Full Permission,1
88613,Need Permission,1
88614,Full Permission,1
88615,Full Permission,1
88616,Full Permission,1
88617,Full Permission,1
88618,Full Permission,1
88619,Full Permission,1
88620,Full Permission,1
88621,Full Permission,1
88622,Full Permission,1
88623,Full Permission,1
88624,Full Permission,1
88625,Full Permission,1
88626,Full Permission,1
88627,Full Permission,1
88628,Full Permission,1
88629,Full Permission,1
88630,Full Permission,1
88631,Full Permission,1
88632,Full Permission,1
88633,Full Permission,1
88634,Full Permission,1
88635,Full Permission,1
88636,Full Permission,1
88637,Full Permission,1
88638,Full Permission,1
88639,Full Permission,1
88640,Full Permission,1
88641,Full Permission,1
88642,Full Permission,1
88643,Full Permission,1
88644,Full Permission,1
88645,Full Permission,1
88646,Full Permission,1
88647,Full Permission,1
88648,Full Permission,1
88649,Full Permission,1
88650,Full Permission,1
88651,Full Permission,1
88652,Full Permission,1
88653,Full Permission,1
88654,Full Permission,1
88655,Full Permission,1
88656,Full Permission,1
88657,Full Permission,1
88658,Full Permission,1
88659,Full Permission,1
88660,Full Permission,1
88661,Full Permission,1
88662,Full Permission,1
88663,Full Permission,1
88664,Full Permission,1
88665,Full Permission,1
88666,Full Permission,1
88667,Full Permission,1
88668,Full Permission,1
88669,Full Permission,1
88670,Full Permission,1
88671,Full Permission,1
88672,Full Permission,1
88673,Full Permission,1
88674,Full Permission,1
88675,Full Permission,1
88676,Full Permission,1
88677,Full Permission,1
88678,Full Permission,1
88679,Full Permission,1
88680,Full Permission,1
88681,Full Permission,1
88682,Full Permission,1
88683,Full Permission,1
88684,Full Permission,1
88685,Full Permission,1
88686,Full Permission,1
88687,Full Permission,1
88688,Full Permission,1
88689,Full Permission,1
88690,Full Permission,1
88691,Full Permission,1
88692,Full Permission,1
88693,Full Permission,1
88694,Full Permission,1
88695,Full Permission,1
88696,Full Permission,1
88697,Full Permission,1
88698,Full Permission,1
88699,Full Permission,1
88700,Full Permission,1
88701,Full Permission,1
88702,Full Permission,1
88703,Full Permission,1
88704,Full Permission,1
88705,Full Permission,1
88706,Full Permission,1
88707,Full Permission,1
88708,Full Permission,1
88709,Full Permission,1
88710,Full Permission,1
88711,Full Permission,1
88712,Full Permission,1
88713,Full Permission,1
88714,Full Permission,1
88715,Full Permission,1
88716,Full Permission,1
88717,Full Permission,1
88718,Full Permission,1
88719,Full Permission,1
88720,Full Permission,1
88721,Full Permission,1
88722,Full Permission,1
88723,Full Permission,1
88724,Full Permission,1
88725,Full Permission,1
88726,Full Permission,1
88727,Full Permission,1
88728,Full Permission,1
88729,Full Permission,1
88730,Full Permission,1
88731,Full Permission,1
88732,Full Permission,1
88733,Full Permission,1
88734,Full Permission,1
88735,Full Permission,1
88736,Full Permission,1
88737,Full Permission,1
88738,Full Permission,1
88739,Full Permission,1
88740,Full Permission,1
88741,Full Permission,1
88742,Full Permission,1
88743,Full Permission,1
88744,Full Permission,1
88745,Full Permission,1
88746,Full Permission,1
88747,Full Permission,1
88748,Full Permission,1
88749,Full Permission,1
88750,Full Permission,1
88751,Full Permission,1
88752,Full Permission,1
88753,Full Permission,1
88754,Full Permission,1
88755,Full Permission,1
88756,Full Permission,1
88757,Full Permission,1
88758,Full Permission,1
88759,Full Permission,1
88760,Full Permission,1
88761,Full Permission,1
88762,Full Permission,1
88763,Full Permission,1
88764,Full Permission,1
88765,Full Permission,1
88766,Full Permission,1
88767,Full Permission,1
88768,Full Permission,1
88769,Full Permission,1
88770,Full Permission,1
